temperature,humidity,occupancy,appliances,hour,previous_consumption,energy_consumption
15,84,1,14,1,158.34118130434047,267.22426250301885
31,89,6,14,13,437.10793482356735,443.060222355681
15,46,1,9,21,172.18794480453252,213.29562251022034
35,42,3,16,15,419.71176930994284,439.9467552317588
34,66,8,2,18,164.58630264937977,222.36022953918854
27,31,7,14,15,396.71141472440047,390.7107670425469
23,85,8,4,10,159.2591915546655,246.66791369309232
29,24,2,3,13,251.53172434338748,214.28454678021936
17,28,7,3,6,157.40645338882877,185.47580077671748
28,39,4,11,4,208.28603853065187,290.1195899087732
37,82,1,5,7,493.80591094139385,369.65445513390017
25,49,3,16,16,143.07026242775348,277.79739198458503
38,35,5,19,13,262.5859305671553,400.7105615956134
36,24,8,9,9,370.76773635420915,361.5812153693162
26,48,2,11,21,137.83942815891433,215.84181775207531
27,66,2,12,11,143.61319496781334,252.52624000509482
27,41,8,8,4,157.30514900954984,257.23194160275176
15,76,9,14,7,357.9945512132093,398.862479042002
38,54,1,17,11,463.7347671916826,453.1890982224052
24,79,2,15,3,430.3957815874606,416.01591779745723
17,89,4,15,12,493.2220957429967,436.7593418223222
38,79,3,12,20,331.2551538397575,384.59666136327417
18,77,1,9,16,484.59092184727433,383.8178704033717
30,22,4,12,23,221.9736660861808,294.57014874132614
22,53,2,19,20,268.6018375384263,352.1891594271645
30,64,5,12,4,258.41654718645185,333.62855688631817
31,69,1,11,5,118.94299211156172,252.54922546157394
33,21,8,6,8,431.88210741622333,359.12396521609236
36,34,2,8,4,109.88727547694745,220.45456412623318
29,56,3,11,1,391.9505004340047,369.0808149709398
30,34,3,3,2,262.8259130621056,248.4652389080746
29,79,4,16,10,102.49908643076364,298.6259653544701
39,83,7,6,9,215.9787611451198,294.70486854690574
16,71,9,9,2,238.45107836753093,305.84792536420116
25,42,3,9,8,485.88098842400615,381.24699671324095
15,56,1,6,7,364.43163904298245,273.59687818141407
29,60,1,5,15,317.4286366024561,262.3028495411795
33,76,6,1,21,150.82022568106322,212.18289084706015
18,44,5,3,20,256.44173580512677,240.7476700564027
25,56,7,3,1,114.3057414401472,161.14382114726573
19,59,7,12,9,404.674167388947,353.7062439904839
17,65,3,4,23,165.11068087749914,195.4731999226538
27,79,7,16,13,337.77428037856043,410.86014926433023
24,38,9,11,4,379.75661530252745,377.61431404445096
25,28,8,8,21,246.60365108279424,273.7077837028333
32,88,3,9,0,353.0372608397767,332.44899402490273
16,24,5,14,12,405.693144658673,355.24206508054607
21,45,8,15,3,173.64951804239527,318.2423361363311
23,38,2,19,20,340.3441315349939,375.63896685546905
24,49,7,9,8,393.5532541763476,352.1696776815604
32,67,7,17,15,242.81923576665037,351.47465616034344
37,35,8,9,20,164.99646324661808,259.70360861452446
21,37,1,3,20,214.4464084497694,197.10255544153253
21,75,8,16,18,473.2298667359316,457.8591594814655
17,40,1,13,23,242.97918190637483,282.2526507144239
26,50,3,17,13,143.0802351035528,284.8491120809683
21,20,9,4,22,133.09060305973156,174.21295099698256
31,22,4,9,23,172.19802629753752,239.87987602504015
15,44,9,9,19,151.0049342759007,231.22268923282732
19,27,1,18,7,298.0174639828545,326.27695703112516
30,84,8,14,9,239.02057767024357,353.4891661187673
29,81,3,3,19,436.56226187330566,332.6036368166745
16,26,7,4,0,452.43141297248707,310.67844955300046
23,26,2,1,19,289.3117551551119,197.86760654817797
21,27,7,18,4,455.4108418258378,457.48202255445995
18,38,7,4,14,280.184655492404,252.66264521990075
34,36,9,10,7,356.78484957814345,373.13800985131655
32,30,2,4,9,165.01393305910034,194.59081585624685
35,68,8,17,5,121.03302472875019,341.1210077928928
18,30,5,8,14,164.03407056191895,219.1335660864981
27,60,9,19,14,200.73809433816257,360.9893509012054
15,81,8,9,9,400.39275721613814,347.3540394959875
38,71,3,16,20,169.40209698458824,307.99009780252476
17,85,3,15,18,152.26187821441283,297.9371563119319
30,87,8,16,3,471.0437516517795,479.01658885778016
36,86,9,12,21,375.52096893757675,430.9050314035929
18,59,2,18,5,289.3222342913122,351.7156181193134
39,24,3,7,14,137.98735728630342,232.21989816211936
37,41,8,16,5,440.71636462854246,460.1769854516871
39,56,2,19,17,143.30337231554577,319.20682684770316
30,30,8,6,10,344.4186126971423,307.6172075137178
33,63,5,6,11,367.0705970485948,332.1741864618314
15,72,6,6,7,260.0555220599949,245.17228413887142
19,80,4,15,23,464.4866900018301,418.47573672490614
33,86,3,2,21,120.28024468360776,182.13788583898835
36,32,8,9,13,427.2467623194757,388.97417537426514
38,30,9,8,3,321.51775930327995,339.7226697097777
25,30,8,7,17,344.48148976304634,317.2114879219169
27,26,9,16,5,494.7302249929401,471.17327469038537
34,36,1,15,5,333.05912124712904,358.4504527032763
19,67,5,9,18,418.8111942249572,341.9409390071065
35,33,7,15,1,161.4123062879083,293.65216405146657
18,82,8,2,3,423.7158368439271,325.2953046745222
18,83,2,14,23,404.4291628896666,374.83812798106567
18,84,4,11,4,487.24402934707393,403.68619931754444
18,53,7,3,14,474.2842539877282,338.22332584599974
34,28,5,2,2,185.5946182045622,220.94934833036842
35,56,1,18,15,285.9732517057313,358.21290839865327
32,49,2,14,12,464.5932712691414,409.4423958165864
32,60,5,5,11,356.3060278830578,318.485369607865
30,64,6,12,20,285.48015770914805,335.0641351164491
23,66,1,14,8,143.57550464033227,245.71841740799397
32,26,3,6,10,240.7030268944918,261.41213578934355
36,33,6,8,7,366.0959796614316,336.76362044253375
16,67,6,7,6,410.7657927801988,323.25275453952275
35,25,7,7,3,278.866765603701,287.5085496398568
18,53,3,12,1,122.33779720443319,239.41194669279133
26,65,1,7,18,353.2688729078122,297.5171763080271
21,78,7,12,21,468.6345568899533,409.02939005816745
29,89,3,16,22,298.56429956219336,371.4523157944897
21,27,5,7,11,471.36988051571717,348.13473961331755
36,43,4,8,2,241.6402894650168,295.1558402153203
35,86,1,1,18,454.5463079745677,338.62352338081695
31,23,7,13,2,414.5359010528735,391.2634654142387
30,20,4,19,18,484.6966199760011,454.8022377258232
33,53,1,1,18,416.4084940841712,313.91266304766793
23,28,6,18,6,228.59189985218745,346.8232002382993
28,82,4,7,13,460.22701091972704,377.58435300456114
31,29,4,17,20,367.8924305844556,375.10006936153775
19,29,2,15,3,164.8277302964949,252.0841920494012
16,69,1,19,5,118.38603189574405,263.50752073169247
34,63,3,4,13,246.3382416593141,248.72539488888077
30,67,5,17,7,414.745659892671,431.48222873397225
28,25,9,7,17,347.2858381787677,323.46654555227474
28,43,7,16,14,310.8508638917368,381.08048491695536
15,77,4,17,18,101.49105383610326,262.8551658103934
17,83,8,15,17,274.20028083949694,346.1130632752331
21,75,4,9,14,163.08935549009954,243.1008972977057
29,31,6,13,22,281.82695884527516,329.3393437093123
33,54,1,7,11,496.7081287951346,358.54326601969456
34,25,6,19,17,451.8155292479716,471.8926975868497
16,84,5,11,4,224.25224164263244,280.6250363796625
33,79,2,8,14,337.4029571851727,328.636808252017
23,87,1,17,8,300.8380933655671,363.6786783160603
33,48,6,4,7,152.01880208587312,220.25405184370587
19,57,2,4,7,495.9226063260738,333.1256060604226
32,41,9,18,2,270.07006264531634,381.985550512758
30,27,9,17,12,302.26361482873176,393.642211598418
18,82,1,3,12,359.03972492437595,264.1265422046812
26,32,5,9,11,176.61781325224717,255.32244584813876
21,46,8,6,14,188.89064094384122,246.15057866458085
28,37,4,2,13,177.02337007857494,203.38814483869376
37,37,3,12,0,253.78621738661136,308.3201433469952
26,81,5,15,1,179.87078258308813,331.3085021742978
17,33,5,9,22,470.5583871769557,360.1920195509417
19,30,8,2,3,385.7256185400963,289.4784060961087
31,36,6,12,12,459.13422768919037,419.35421154467883
24,70,2,16,9,439.39365212407927,423.31769340050994
24,33,1,7,20,381.2607806253726,286.185110228908
25,76,3,1,12,197.09847563006372,209.24512025435658
31,25,2,7,0,346.12754571458476,299.7741806925779
19,76,4,3,10,174.51954425410693,183.80294055329054
27,23,3,5,17,152.99041940411104,184.50888292648992
24,30,9,3,8,353.0300967810425,278.7327269262282
23,30,5,15,5,349.85023741532393,349.17053400145784
31,27,4,6,22,162.6488568077953,225.22522800710473
15,78,9,15,12,240.97107897917257,327.6432503350088
18,40,4,3,4,126.51246954273162,143.71942834306785
18,84,6,1,9,386.293245474421,309.6141901268777
32,43,1,2,4,494.9982605590175,324.77035923506423
23,49,2,4,21,395.9624621700137,297.25971592014423
39,76,4,14,9,437.6608678301765,456.1957058692715
32,36,9,14,4,290.53729691388776,377.4839196963552
28,78,6,10,19,138.23363246670013,268.70086303492985
39,50,6,11,20,390.64260900212116,396.41653325870925
29,83,9,4,10,202.60808005232587,273.04969951202094
20,67,4,15,4,255.31758130301182,326.1462860585778
38,42,3,4,4,381.23969998473734,322.5067342317706
24,89,7,16,16,461.91381047823296,460.77162552051476
29,49,7,2,20,294.4996195996999,264.5694677976577
18,74,9,13,4,484.64222923826463,458.90660438932053
32,26,6,8,0,307.96141131760163,304.7787325997277
32,31,2,13,12,149.00417938525624,260.7442946176461
39,79,6,8,3,307.37349833015895,354.1237015165597
31,71,8,4,7,444.2510823751869,374.36092163863975
26,46,6,5,19,315.218053249728,289.77674813285563
21,31,9,6,22,399.1021391449669,317.59206099851184
30,32,4,19,5,319.18304474315016,393.2528038172545
25,81,3,10,14,318.4218241491601,331.2181102068053
28,48,5,3,14,213.90436051890612,236.6565649423577
17,54,3,13,20,180.50419382229865,268.6193024912613
33,79,2,9,15,211.56751833786154,294.76398684787966
32,48,2,17,8,276.3351563695253,348.3187664515866
24,50,4,10,23,423.8360442826794,353.7660160430653
20,80,3,12,4,431.59644292154417,388.4993960230208
27,21,9,13,22,165.35112642908723,299.2365267514855
24,52,7,10,15,321.14196566172336,331.50954532244845
32,81,6,19,6,266.41108918537117,398.9820947648245
34,78,8,19,2,328.37429025526535,430.75375860080794
30,59,9,17,9,359.04935480681064,435.70250231971676
39,68,3,5,15,211.84479708754236,261.20102055051126
39,51,7,8,20,467.6969527766366,408.6241655411807
20,57,9,5,11,474.179262000807,375.932568261295
27,32,1,15,8,142.1430970197116,258.0964474300958
18,73,9,4,15,381.2073924464876,321.0521954631711
37,32,7,13,8,113.29282467797937,288.9805083310039
28,58,4,17,23,118.62551916291375,316.28884141692475
15,42,6,5,21,483.1199656332088,333.959359821935
34,33,6,1,22,377.9412539481262,283.81116653179737
19,36,6,15,6,229.81665193921995,299.52690367685625
22,43,2,10,10,367.95106709835625,325.84622191209723
26,77,5,11,16,438.3340202614726,389.8451192439535
16,82,7,18,23,448.3613905645215,450.0304022468683
26,53,6,13,21,108.20791160966614,258.3407604214609
19,70,3,16,22,427.29120296410576,423.84503224056476
36,29,5,19,9,441.28108602397305,474.00509089509023
19,40,8,12,14,338.2280819594105,330.8354849212025
27,56,5,14,9,291.96153742000894,366.23093441719004
23,26,3,2,1,144.3995668790506,142.8182929019736
24,32,9,10,15,195.84553586755965,278.7334012147024
15,49,3,4,6,296.1940478661696,226.44188567208056
17,50,2,1,23,446.0318844694041,273.83130192513494
32,24,6,17,20,421.2537427197292,421.7600947704226
26,51,8,11,14,298.37183236749456,356.5225497709768
17,35,6,7,16,414.2508091321916,322.5119086810208
39,41,1,17,21,406.29335000658074,424.587905692166
23,83,8,17,12,331.6061405466429,402.0000010660466
16,63,1,9,18,188.1301813727867,211.0079328850808
17,59,9,10,20,239.2015075039398,291.6992336438299
28,56,8,6,22,165.62582007696727,251.7462197197389
18,35,6,17,7,102.8602025691037,264.57256964193516
39,62,2,16,21,132.21017253657462,316.23997260547446
33,82,9,7,8,403.8502537572499,390.9743230977915
27,34,8,19,18,113.3944603069991,314.09215929927905
21,63,4,4,16,259.94105552565,247.82460184246764
26,28,2,17,9,494.3121326687811,435.4434550157243
17,84,6,9,13,418.09568712408804,375.5833512531901
37,63,1,11,11,400.2470420156656,384.1632767847155
37,39,7,1,19,209.88350718926142,240.05722745340208
23,89,1,7,23,356.69208624434333,319.1760063013575
16,52,6,5,21,299.4847390737532,276.3708386973911
36,25,5,5,6,349.52976052733993,315.0777337906388
23,50,3,1,8,274.3264475973988,234.92285681625003
26,85,6,6,17,312.3852161212559,307.6614924154881
26,37,4,13,6,495.3584996070726,425.7591663388471
29,47,6,15,3,231.72514200318588,321.96914610538124
16,87,4,4,22,186.58110939373188,220.9322296751251
32,84,1,17,7,279.3977771322892,373.29344551379796
27,64,5,13,17,309.7282042436212,363.7456978163521
28,77,8,11,14,134.25153449749035,299.7083009930176
19,66,6,4,6,422.38880887142807,331.08593115660705
24,85,9,7,7,268.8211150779571,308.34204576306024
26,71,4,19,0,265.27473353241305,367.9939093790263
24,55,9,7,10,363.5359378733053,345.4512805963092
38,20,8,14,9,409.297733339453,419.3246095972198
25,58,3,16,4,494.37610791125473,451.1052395066393
39,20,6,9,1,169.40787939810207,261.1661401006596
16,33,4,2,21,238.2222733814304,182.40524444999588
19,42,1,16,1,167.30290749460556,264.8689102332153
21,62,9,5,18,452.34201129090354,366.5634268450951
20,41,4,12,15,319.39729546487325,321.4507700051278
36,79,5,15,10,440.97603828211345,446.8083599798792
37,46,3,3,13,494.0901164189397,376.3456935214588
17,75,4,9,21,320.08267233379036,306.14977354487473
27,21,9,7,4,147.26072767628676,209.14908578719624
17,58,7,4,3,244.50708835867076,249.35116363704984
39,70,8,9,22,114.47571890746553,276.4030344722918
38,38,3,15,18,439.72037877449907,426.1689507077698
35,81,3,7,9,107.15477664276011,227.81570642268395
20,86,7,11,22,336.87399605197646,355.74566889977893
25,82,8,19,8,142.45331436294313,363.79375786789615
31,24,5,11,17,103.02313655766491,238.00573280136496
24,80,1,1,4,202.46017690456188,194.71085819745107
26,26,3,13,16,320.7408772150249,325.70600451305376
31,69,5,13,22,130.03516488182188,301.3005624659143
18,65,3,2,17,345.9551531920779,263.60912456552666
16,33,1,17,20,368.7968884549622,365.3491399800865
25,88,7,19,0,487.8792400453808,503.32733773727233
21,84,1,15,13,459.8148321552491,425.916049693765
16,84,6,19,13,326.71644103153403,406.95424078354483
32,76,6,10,13,417.34592348399747,396.092773189648
35,81,7,10,0,245.45643265879679,339.6495528589573
18,39,1,9,3,334.28488642542266,303.89905440350844
22,45,3,19,22,261.3416679746009,353.14193392766776
34,63,9,11,6,234.81670468482304,350.8692143837722
28,86,2,6,23,391.0557943499774,344.88890464362856
26,89,5,2,11,218.66821771469836,241.52939473360325
36,81,3,10,12,252.22090800203088,337.5671522961436
35,64,5,15,14,246.8686284323118,336.3616371149532
32,30,7,5,19,448.1613708744924,337.30883902031417
25,53,1,18,1,168.16178798040045,318.4510699920774
22,65,3,7,13,252.5903167862586,254.69138197935484
16,51,6,3,11,455.14791669152885,317.4342832305047
39,24,7,16,12,106.12177035143336,318.2605788789527
29,82,3,17,13,479.14679813124536,467.6125614710918
23,48,4,2,2,459.56016791819343,329.69816324347283
33,67,6,16,12,267.1392585636461,373.8302695260742
34,35,5,1,7,361.2101121864518,287.20349383263385
22,44,9,14,15,496.4266642488018,446.97335099256037
39,48,1,16,5,321.9793508247107,394.79704395025897
33,71,5,9,10,138.75947657824335,258.3256125908533
19,65,1,17,14,441.4564054121646,400.512348920833
25,44,8,8,18,153.66064582288325,240.47110048272867
29,42,7,9,23,202.9086622423852,273.0763717672824
22,53,5,2,1,449.40614122369465,307.2612631647956
33,86,6,13,10,202.41168473497453,327.1980276751182
37,53,4,1,19,398.0343722610996,318.83264027643713
22,51,9,7,19,279.0694715035452,310.1594572714905
33,48,3,18,8,403.89957825292714,434.6740851770427
32,28,2,5,23,192.94089801567503,208.3501086899624
24,85,7,7,22,267.8262099835607,296.18148939798533
21,76,2,12,3,227.26453543662802,267.53992796365156
23,58,6,17,22,199.61761679281392,334.62478467021936
15,26,8,5,16,225.7719462958704,217.77007364118057
33,88,3,12,23,229.19687955938875,338.84959934183024
19,27,3,19,7,482.15127746253097,421.686935843592
33,37,3,13,15,313.29213304564115,338.55793554505374
15,68,1,16,0,284.820875331013,324.21377720625173
29,35,9,19,9,301.3274279614076,412.7496381134683
30,40,5,10,6,498.4523904293675,427.33303232160256
37,29,9,12,14,361.4356419565014,378.4417298684775
21,23,5,7,0,381.3946565855152,303.10821560471845
26,63,7,14,21,225.44873181612985,317.67023851011334
22,27,1,10,15,288.6150839871478,280.2763037006549
19,74,9,8,20,173.62615579965387,255.66282830344036
24,38,1,15,1,374.07578227626647,359.301064827078
35,83,4,16,2,237.79781030128797,364.7863792531094
19,59,7,8,14,399.31534630474744,347.3547752206293
31,70,9,4,23,185.26452405397524,255.80633237100938
19,28,1,17,17,261.4012112806016,300.91372471616006
36,49,6,4,14,288.4737359845635,289.1621809468657
29,75,5,11,3,166.61014150808037,275.530691926176
27,63,3,13,2,127.8364377764997,270.17202901996296
15,78,2,6,6,226.82707892738887,229.64632112452574
25,34,1,14,23,317.95685741047237,316.68315803719213
37,87,2,7,19,361.07157942709597,370.05096740503944
15,89,4,12,21,270.1085372914521,328.63736050073953
25,80,6,1,18,300.1110452420182,287.48469670724774
32,42,5,10,22,317.27718976386456,329.3457823043112
32,66,4,1,7,304.76432841943074,253.7920870481412
35,36,8,16,6,136.1314222094502,325.3241316258946
30,76,7,7,3,262.00041308585094,317.98046699863903
27,73,4,6,9,181.732569330863,242.24692864451058
21,71,5,18,9,313.4943897159017,366.5350723812549
15,41,5,4,14,403.23050091250286,279.1426796787412
30,58,3,16,23,331.79451972221733,385.53258033103845
15,32,9,1,21,188.72874058674103,177.3262001255179
31,85,5,2,17,183.1027542390073,214.24613697228125
20,71,2,16,9,114.79925216628457,262.5831070766532
16,33,4,9,22,270.5523528612362,229.7821749764555
31,82,4,15,8,273.1446144649725,359.88202063295375
20,47,5,16,8,194.57453813440935,299.79830922839136
28,65,8,9,21,405.70338707290415,386.1704934854692
32,47,5,7,15,254.594678641378,288.54381689791643
20,21,1,10,16,367.76055923015963,304.7693498126516
24,36,2,7,15,356.0281328895114,301.18514812988104
38,78,3,13,5,341.8961825581499,386.17349053983804
32,71,3,2,4,463.2264641935893,324.39602834149105
23,23,6,12,6,106.35604631548765,231.80216597170286
22,22,9,13,12,127.21492433737747,252.4917100831231
24,56,1,3,7,388.8562601399949,266.41644652112
31,43,6,11,0,241.41036759165752,315.9248302025931
37,54,9,8,9,494.6089581290169,418.44520300626135
20,21,4,11,19,186.56508901302487,249.25638533756702
28,52,3,18,19,173.3676152367015,306.0938395502894
36,29,6,7,0,335.2887298376471,320.4744713039998
36,81,6,12,19,211.77011155546842,328.15632288571385
20,62,2,6,22,236.1971940276085,246.65768728155982
21,88,5,10,13,468.40972959313734,407.7277444042817
26,78,1,15,14,110.4970674590906,257.4812308287097
17,28,9,15,5,312.50376796688624,352.05074410481205
28,79,9,19,19,233.959771207814,411.07602231307874
36,82,3,6,1,238.39679038131564,298.20875171448085
33,71,5,19,6,199.12352395532645,354.4174914153309
37,42,3,15,23,153.94003471126624,312.43498301222326
30,49,7,18,19,113.79266469002363,327.1031783938752
21,62,1,2,18,495.0782024959816,318.5713230975138
22,87,5,7,4,364.1464100453684,331.45828379182194
32,40,6,5,21,410.882122664145,333.39259868357186
39,62,7,3,7,126.00091971997585,212.16637531834104
27,26,3,6,2,105.93496540191083,181.06016539025265
35,35,7,6,12,340.11547492777777,321.8513966302052
23,42,4,1,5,389.53255569340735,274.63885491482154
24,77,6,19,20,257.946506490146,389.16403512235894
35,50,5,12,22,255.10204347357103,355.9749375016652
37,88,4,5,13,253.79180853102304,304.1731505823569
23,25,6,7,6,161.10233918440838,222.4652191196853
29,84,3,8,10,401.5654044802942,338.3348151803473
34,78,3,19,21,186.07709293615545,361.65778599014504
16,47,5,6,8,229.76419839051644,247.7165647656402
39,37,5,15,9,368.5038950262334,403.0571488566399
27,29,9,6,19,100.04188431925742,228.42565798577857
16,26,4,9,16,406.50287438399175,325.3649374311378
33,56,5,4,7,459.63789930670316,360.7826044790984
16,64,9,16,21,120.64695010530717,281.3834293078471
17,35,4,10,5,336.64952258411387,318.02928834720416
20,33,3,1,20,263.38358792573615,189.7163510805627
17,30,7,11,10,131.3853565573889,225.4796740222458
24,53,7,17,2,372.89239492811765,394.49080766981217
38,79,8,18,5,344.9274490669345,463.6788905313131
20,32,4,15,16,357.0641308865672,362.5555104874363
37,58,4,6,6,425.3981460148177,362.5311869822026
30,63,9,16,5,214.7675902439313,368.54786487514065
31,47,7,2,20,370.82722857375273,309.8321532755188
33,59,3,3,12,397.3270778333109,309.64201776180147
17,35,9,17,13,167.5259858399756,300.03832187505725
32,69,5,8,18,482.82675002497666,387.61931486111234
21,47,4,15,7,235.99241787525312,309.9198246288402
23,87,1,13,12,385.48329059267115,358.8859877539988
34,79,9,19,19,401.60805051435295,486.8503037244059
26,31,6,1,8,301.6123677225503,239.62139177072845
19,35,2,12,4,151.48692245234,225.64880717353722
17,72,7,18,10,210.26517296703065,354.08448942864896
25,73,3,18,6,193.69878093149046,322.8008093990437
39,68,6,3,5,307.4569319670353,285.8757946711472
18,55,8,18,11,204.5075483988028,337.2744663088895
19,81,3,17,11,318.70819078311916,365.5192535175019
15,45,5,11,5,215.28270175481322,263.5929074018664
32,75,6,5,3,100.39165347076002,207.54028355685253
26,41,1,7,12,245.3026935130446,248.09149229957592
27,88,7,18,11,342.7403412756611,421.5043470099208
23,68,4,7,14,409.47871061492515,330.4283965391201
16,21,7,18,7,111.34578439198997,277.76995125509814
19,72,7,2,12,203.32520027063708,216.03182012337362
27,26,5,6,10,494.18484801906703,350.5125085331307
30,39,8,8,10,204.72615541222,266.1086132714949
30,49,8,17,10,410.8790626153739,441.6674332553863
38,86,5,4,18,303.74944736301774,301.25763338367994
17,78,5,17,20,148.86959362214145,298.1119675679519
36,85,7,16,16,357.36005159802136,435.78458731416595
18,22,6,15,0,486.536340901748,406.770704446502
25,75,4,15,12,454.7316130995994,438.62960924331384
37,36,2,8,19,376.1171151354826,325.04887731860305
28,71,8,17,8,304.8593067774825,417.1433706844829
17,26,3,19,22,227.73320221981925,314.2950993188108
30,24,2,1,23,242.78665062657575,192.6574082094611
36,73,7,13,10,238.48269635483513,360.21086779294853
29,80,6,6,8,468.83279230749025,387.3192191197415
24,35,8,10,16,184.52498361137484,276.13516959238433
23,86,6,1,6,251.21193667358588,220.03480250800405
25,78,7,12,7,272.7852942495098,347.92189669567347
30,66,2,19,1,263.56039815010837,368.4094087428264
24,67,2,15,13,101.67929913620783,257.6315274228728
31,83,6,5,9,208.3894307662363,266.3935436892504
33,69,9,2,8,299.4274210222475,309.7085003463881
16,60,3,19,0,404.19732605747356,392.28383305817573
38,41,8,14,11,327.7895941522349,412.1462625865811
37,73,5,9,13,253.94480183384718,328.8396018046673
16,24,6,1,18,366.0563507594808,248.2467224141883
20,36,6,13,10,366.35728314996396,342.5255280667016
33,60,3,17,8,199.16987309952236,319.9057648268864
22,54,5,2,16,141.50965886906053,170.0698794412432
17,59,1,14,19,421.2734033385763,376.42406174344444
28,41,2,6,5,311.912951733477,274.8008021214161
39,67,3,6,5,170.60990477887592,257.05685848669987
30,72,4,18,19,204.8284263115221,337.53922796461734
15,29,9,19,9,406.56979703361486,424.9004053962038
35,37,1,9,9,361.30895384282223,339.04284298126805
17,68,3,15,16,478.0666256144434,432.64884922965587
36,49,3,7,20,285.9789659392363,283.65086238518086
32,38,6,6,13,120.87465194895302,211.87436964461347
23,74,5,5,4,380.1691469690529,315.6681455816961
20,79,3,19,2,201.96430198750318,331.12028833375547
37,40,4,1,10,229.5418213830319,234.37151961104712
35,45,7,7,18,178.6593015067072,292.61143945161825
39,47,3,18,19,223.57415982020873,349.9712260257863
15,58,9,8,18,431.7921902453938,366.55416634904446
35,52,8,12,13,330.68532200434754,383.76371965362017
24,59,2,10,14,143.66149730894898,235.31750959270457
20,48,5,6,2,334.6414693566259,300.91863357210786
37,39,4,16,2,353.42534222151886,404.2743337418111
26,39,5,19,22,453.92947651714775,431.4052841723625
18,31,3,18,8,443.8581774390492,395.86793396155423
27,44,1,13,10,125.15004649591508,230.64811241568935
31,44,8,7,14,446.67923799055865,373.5199963983485
22,23,9,7,16,120.35389360374845,209.26343388538422
34,23,8,16,23,161.64879368505703,318.0948773252901
17,28,4,10,11,144.62000083037006,194.8450231084084
26,34,2,15,16,172.67889624890682,260.61848068202653
21,45,4,14,8,421.304797694276,364.8973411319375
26,51,9,12,12,374.44773786137586,371.46134686956583
16,71,9,15,7,374.7849749313292,411.06488125768857
38,51,5,8,21,468.85104747158783,398.77843933145476
28,28,5,7,5,256.7404129759875,257.0061464356115
36,32,3,9,22,101.31497724488541,201.41598217749114
37,75,6,14,23,355.9073808275901,403.53008100520447
19,63,7,7,6,447.2297545702595,367.82521616570807
23,49,9,12,0,490.50407222441794,436.9834726898884
35,35,7,14,9,245.55709212638814,342.47606240734507
25,31,3,11,14,428.8608753772379,358.81700686271466
19,85,7,19,13,439.6910857354642,447.64846814261335
17,37,1,6,3,157.77513643489704,168.7382483534299
31,32,2,3,3,352.59942210226615,276.2255382890328
16,43,4,6,8,169.2560396563477,190.9170710505361
38,31,7,9,14,278.65232726147747,340.12831131622926
15,79,9,2,11,451.70676768227247,345.82370070066685
21,79,5,6,8,415.78684486299096,337.06633598368387
28,20,8,14,2,328.1357828126987,363.0074420528862
19,62,7,19,14,423.4836657372529,468.79840201281695
33,74,5,4,20,161.1310035376065,240.98090075322506
25,59,3,14,10,177.9677470346516,287.28823822931395
37,83,3,10,5,183.54591662277508,294.95268822963897
39,53,6,6,14,410.40542215856976,368.671363060861
16,53,4,11,6,456.38620181590466,371.7040548775211
22,67,3,13,18,325.13452817614757,332.10076220512894
23,52,4,18,13,483.18864989427016,449.4117295473313
17,87,3,14,3,391.21210048218427,366.1850500282361
16,49,6,11,20,325.47353353609157,328.21119607406854
21,48,7,5,0,344.63621074109165,294.7614169626806
19,42,4,8,23,439.81366129856696,348.6709952495425
35,53,3,4,22,136.07228296835765,191.9882467614056
19,34,3,12,12,167.20699479935394,255.46394029575615
34,72,3,6,10,206.51799351003265,272.9101976347349
27,36,9,8,17,457.9103423961209,371.315370041656
35,83,3,4,22,477.97798844826207,368.53129285395096
34,80,3,10,8,242.46821938746476,308.1374089889488
20,76,8,11,20,469.54289040449726,402.9153510475523
34,56,4,15,10,318.73912038685955,376.83392374268925
32,26,7,5,5,289.3094976715037,287.7701925853919
39,27,3,3,15,433.10587117183996,320.7033534180632
16,87,8,15,4,318.43337475433987,361.6661995583653
39,40,3,2,0,281.7929195471523,263.5316948367864
20,80,5,2,21,106.38540170813387,160.95647214259697
23,48,1,8,13,105.15906496156329,179.45887183831744
39,44,5,14,22,351.03656004978455,411.77937607284133
17,77,6,9,20,129.36677233876645,236.68159009535916
15,33,7,5,18,394.7781234945053,291.0595605528763
15,85,2,12,5,348.9365853168007,323.63048422838017
33,73,2,10,11,283.09181308486177,329.55022149710913
19,86,9,1,6,383.9214572446747,315.73510536818594
27,49,1,19,9,497.22853778777943,454.18553163710516
33,37,2,11,9,198.54270945300817,259.2541193998481
26,73,2,17,12,322.8222800589042,383.6260188245681
30,40,7,3,6,437.1423624828756,341.65328198582
39,72,6,1,18,106.74996181590384,196.31008190373856
39,35,9,17,0,181.4033314810049,347.0998651921377
33,47,7,6,14,308.3834624639559,311.520144110152
17,23,3,13,13,320.8984099730002,313.52177769469785
26,74,3,4,12,134.5333056209431,191.66899916924274
19,34,1,5,6,262.97181026656506,220.9562467172153
16,83,8,15,11,307.9139031944724,375.6709933945716
36,84,1,14,7,269.19027952413785,363.5902652082267
21,35,2,19,14,380.23850232151733,388.4004935764849
27,39,7,15,16,408.54555545774696,400.9529395457576
39,83,1,12,20,284.1046477027108,347.6738947608604
29,52,4,18,11,270.26389113524533,386.49377167737555
36,88,9,14,12,382.14546831444915,427.33421995706925
17,88,8,10,7,322.120943554849,319.82382489213336
